년,상세영업상태명,학교종류,학교명,주소,경도,위도,구,행정동
2020,영업,유치원,불광유치원,서울특별시 송파구 석촌동 159-1번지 지상2층 ,127.10210063645201,37.5069320142509,송파구,석촌동
2020,영업,유치원,제일무궁화유치원,서울특별시 송파구 가락동 193-9번지 ,127.130976805068,37.4947707336019,송파구,가락2동
2020,영업,유치원,현대홍익유치원,서울특별시 서대문구 홍제동 456번지 ,126.94286066529,37.58365923875829,서대문구,홍제1동
2020,폐업,어린이집,서강사랑어린이집,서울특별시 마포구 창전동 400-12,126.92779575949899,37.5483457516085,마포구,서강동
2020,영업,유치원,목성유치원,서울특별시 양천구 신정동 326번지 목동12단지아파트내 ,126.86110810394301,37.5130250883891,양천구,신정7동
2020,영업,어린이집,성미어린이집,서울특별시 마포구 성산동 65-4번지 ,126.911287805203,37.5628752427588,마포구,성산1동
2020,영업,유치원,계상유치원,서울특별시 양천구 신정동 1286-1번지 ,126.83982108912599,37.5124336350924,양천구,신정3동
2020,영업,유치원,튼튼유치원,서울특별시 양천구 신정동 915-4번지 ,126.857283179702,37.5259538663421,양천구,신정4동
2020,영업,어린이집,공덕어린이집,서울특별시 마포구 공덕동 11-181번지 ,126.96114975351699,37.5479557251491,마포구,공덕동
2020,영업,유치원,신예유치원,서울특별시 양천구 신정동 1276번지 ,126.852925446886,37.511887025577295,양천구,신정3동
2020,영업,유치원,벧엘유치원,서울특별시 서대문구 연희동 301-1번지 ,126.932197938388,37.566328790682704,서대문구,연희동
2020,영업,어린이집,대건어린이집,서울특별시 중랑구 신내동 522-1번지 ,127.095578889633,37.6026646430017,중랑구,신내2동
2020,영업,어린이집,꿈땅어린이집,서울특별시 성북구 장위동 252-31번지 ,127.047490203252,37.6087032039168,성북구,장위2동
2020,영업,유치원,현대경복유치원,서울특별시 서대문구 홍제동 460번지 인왕산현대아파트단지내 (지하1층) ,126.95079445130199,37.5855188496225,서대문구,홍제2동
2020,영업,유치원,경복유치원,서울특별시 서대문구 홍은동 455 벽산아파트단지내(지상2층),126.944791052745,37.5953651082626,서대문구,홍은1동
2020,영업,어린이집,제일어린이집,서울특별시 강서구 화곡동 820-31번지 ,126.85768177143,37.53487214523261,강서구,화곡4동
2020,영업,어린이집,미예뜰어린이집,서울특별시 광진구 중곡동 191-60번지 ,127.08051804738899,37.5663215294387,광진구,중곡3동
2020,영업,유치원,선희유치원,서울특별시 도봉구 쌍문동 59번지 ,127.031295137055,37.657029787761296,도봉구,쌍문4동
2020,영업,유치원,한가람유치원,서울특별시 송파구 풍납동 507번지 ,127.115059144399,37.5366283478144,송파구,풍납1동
2020,영업,어린이집,그림나라어린이집,서울특별시 양천구 신월동 947-11번지 ,126.831791551927,37.5204125472581,양천구,신월7동
2020,영업,어린이집,강성어린이집,서울특별시 양천구 신정동 1271번지 ,126.85516003344101,37.5128788140601,양천구,신정3동
2020,영업,유치원,예원유치원,서울특별시 중랑구 신내동 783번지 ,127.094692192748,37.604869511871,중랑구,신내2동
2020,영업,유치원,어린이의정원유치원,서울특별시 양천구 신정동 337-2번지 ,126.86513693803002,37.50633143863561,양천구,신정7동
2020,폐업,유치원,신현유치원,서울특별시 서대문구 대현동 62-1번지 (지상2층),126.94711087228,37.5586191336814,서대문구,신촌동
2020,영업,어린이집,강동제일어린이집,서울특별시 강동구 암사동 452-13번지 ,127.13633286888901,37.5541435762663,강동구,암사1동
2020,영업,유치원,반석유치원,서울특별시 강동구 길동 78-5번지 ,127.147322425457,37.542829247127706,강동구,길동
2020,영업,유치원,등대유치원,서울특별시 양천구 신정동 1279번지 목동현대아파트단지내 ,126.87721092428801,37.5203772061869,양천구,신정2동
2020,영업,어린이집,로뎀어린이집,서울특별시 강서구 방화동 275-1번지 ,126.81579907745702,37.57199559880621,강서구,방화1동
2020,영업,어린이집,비둘기어린이집,서울특별시 동작구 대방동 503번지 ,126.93002049335199,37.509714103563,동작구,대방동
2020,영업,어린이집,새싹어린이집,서울특별시 동작구 사당동 105-27번지 ,126.974920405086,37.489371760744,동작구,사당2동
2020,영업,어린이집,혜화어린이집,서울특별시 종로구 혜화동 163-3번지 ,127.002506258525,37.5847588232312,종로구,혜화동
2020,영업,어린이집,구립사랑어린이집,서울특별시 중랑구 묵동 250-25번지 ,127.07774541663099,37.605848150433204,중랑구,묵2동
2020,영업,유치원,원일유치원,서울특별시 양천구 목동 912번지 ,126.882059046999,37.534104354399204,양천구,목5동
2020,폐업,어린이집,내곡어린이집,서울특별시 서초구 내곡동 156-4번지 지하 1층 ,127.06540099312299,37.4531630715544,서초구,내곡동
2020,영업,어린이집,구립양천어린이집,서울특별시 양천구 신정동 276번지 ,126.865182621394,37.5109882748024,양천구,신정7동
2020,영업,어린이집,둥지어린이집(구립),서울특별시 양천구 신월동 9-2번지 ,126.828526272497,37.542725188403104,양천구,신월5동
2020,영업,유치원,좋은나라유치원,서울특별시 성북구 종암동 104-1번지 SK아파트단지내 ,127.036962715126,37.601175438891296,성북구,종암동
2020,영업,어린이집,꿈땅몬테소리어린이집,서울특별시 성북구 정릉동 170-20번지 ,127.015173118904,37.6059437455086,성북구,정릉1동
2020,영업,어린이집,품속어린이집,서울특별시 노원구 상계동 1019-8번지 ,127.057582859606,37.6722217623976,노원구,상계1동
2020,영업,어린이집,구립파랑새어린이집,서울특별시 양천구 신월동 965-1번지 ,126.835841198397,37.522140446377705,양천구,신월7동
2020,영업,어린이집,휘경어린이집,서울특별시 동대문구 휘경동 308-196번지 ,127.057673646824,37.5870471490626,동대문구,휘경2동
2020,영업,어린이집,양문어린이집,서울특별시 양천구 신월동 982-21번지 ,126.83595038076099,37.516259452723,양천구,신월7동
2020,영업,어린이집,구립곰달래어린이집,서울특별시 양천구 신월동 217-1번지 ,126.834019007847,37.527739076406604,양천구,신월1동
2020,영업,유치원,명수유치원,서울특별시 동작구 흑석동 186번지 ,126.960290592341,37.5089214973377,동작구,흑석동
2020,영업,유치원,예은유치원,서울특별시 송파구 송파동 166번지 ,127.121283963311,37.5042078207369,송파구,송파2동
2020,영업,유치원,관인 동그라미유치원,서울특별시 동작구 사당동 1017-30번지 ,126.979347889066,37.48156876454021,동작구,사당1동
2020,영업,어린이집,세란어린이집,서울특별시 강서구 방화동 839번지 도시개발2-2단지내 ,126.818934860998,37.5747699180895,강서구,방화3동
2020,영업,유치원,영광유치원,서울특별시 성북구 돈암동 632-10번지 풍림(아) 단지내 ,127.022776787502,37.595730001545604,성북구,돈암1동
2020,영업,유치원,양문유치원,서울특별시 동작구 신대방동 607-32번지 ,126.90731856992599,37.4891994332473,동작구,신대방1동
2020,영업,어린이집,예은어린이집,서울특별시 강동구 천호동 186-7,127.133602136892,37.5408530960142,강동구,천호3동
2020,영업,유치원,새싹유치원,서울특별시 성북구 정릉동 966-112번지 ,127.014501095781,37.603120250215795,성북구,정릉1동
2020,영업,유치원,희망찬유치원,서울특별시 성북구 돈암동 15-3번지 ,127.02398638901,37.598465062535794,성북구,돈암1동
2020,영업,유치원,개동유치원,서울특별시 성북구 정릉동 771-3번지 ,127.00506423326401,37.615799783691294,성북구,정릉4동
2020,영업,어린이집,예나어린이집,서울특별시 동대문구 제기동 681-2번지 ,127.03941104534901,37.5857400149585,동대문구,제기동
2020,폐업,어린이집,파란꿈 어린이집,서울특별시 강동구 고덕동 503번지 ,127.15448685267599,37.560042519617795,강동구,고덕1동
2020,영업,유치원,요요유치원,서울특별시 동작구 신대방동 707번지 ,126.912224311327,37.494554230491296,동작구,신대방1동
2020,영업,유치원,상도유치원,서울특별시 동작구 상도1동 418-2번지 ,126.951924322738,37.5015678627037,동작구,상도1동
2020,영업,유치원,천사유치원,서울특별시 성북구 돈암동 609-1번지 한진(아) 단지내 ,127.010292769897,37.59479797683621,성북구,돈암2동
2020,폐업,유치원,송림유치원,서울특별시 동작구 사당동 190-171,126.96343773793501,37.48904461729,동작구,사당5동
2020,영업,어린이집,배봉어린이집,서울특별시 동대문구 장안동 94-61번지 ,127.070655815722,37.5811424368263,동대문구,장안2동
2020,영업,유치원,은하유치원,서울특별시 성북구 석관동 250-1번지 ,127.05865942956899,37.6094877047029,성북구,석관동
2020,폐업,어린이집,구립단비어린이집,서울특별시 동대문구 전농동 648-83번지 ,127.04755894839501,37.575157025805,동대문구,전농1동
2020,영업,어린이집,구립동대문어린이집,서울특별시 동대문구 답십리동 711번지 ,127.06585794965,37.5724879768759,동대문구,답십리2동
2020,영업,어린이집,구립장안어린이집,서울특별시 동대문구 장안동 444-7번지 ,127.069459855979,37.5640789455803,동대문구,장안1동
2020,영업,유치원,성실유치원,서울특별시 강북구 수유동 205번지 수유벽산아파트 ,127.018962039925,37.6423700166909,강북구,수유2동
2020,영업,유치원,새삼선유치원,서울특별시 성북구 동소문동1가 140-75번지 ,127.006125840784,37.590026097838,성북구,성북동
2020,영업,유치원,수영유치원,서울특별시 양천구 목동 901번지 목동아파트1단지내 ,126.87931429985001,37.5395920461958,양천구,목5동
2020,영업,어린이집,이문어린이집,서울특별시 동대문구 이문동 428번지 상가동 어린이집 ,127.062982720126,37.6036955696044,동대문구,이문2동
2020,영업,어린이집,구립회기어린이집,서울특별시 동대문구 회기동 58-1번지 ,127.05455355650801,37.5906573561613,동대문구,회기동
2020,영업,어린이집,구립용두희망어린이집,서울특별시 동대문구 용두동 763-10번지 구립용두희망어린이집 ,127.02631621101,37.5797592189181,동대문구,용신동
2020,영업,어린이집,은화어린이집,서울특별시 은평구 갈현동 419-14번지 ,126.918112941882,37.6251934124922,은평구,갈현1동
2020,영업,어린이집,햇살어린이집,서울특별시 은평구 신사동 20-5번지 ,126.910835388799,37.598640149251,은평구,신사1동
2020,영업,어린이집,망원어린이집,서울특별시 마포구 망원동 338-61번지 ,126.90720212917499,37.5531019594455,마포구,망원1동
2020,영업,유치원,한서유치원,서울특별시 양천구 목동 911번지 ,126.884791401455,37.5346310053371,양천구,목5동
2020,영업,유치원,한가람유치원,서울특별시 성북구 정릉동 247번지 ,127.00656527648701,37.6164180285497,성북구,정릉4동
2020,영업,유치원,사랑유치원,서울특별시 도봉구 방학동 720-1번지 대상현대아파트 단지내 ,127.048119441275,37.6650678610206,도봉구,방학1동
2020,영업,어린이집,나래유치원나래어린이집,서울특별시 도봉구 도봉동 641번지 ,127.048055639485,37.673427284464395,도봉구,도봉2동
2020,영업,어린이집,리라어린이집,서울특별시 도봉구 방학동 663-13번지 ,127.033726166336,37.6639427617513,도봉구,방학2동
2020,영업,유치원,슬기유치원,서울특별시 도봉구 도봉동 30-1번지 ,127.048032701826,37.685727137974894,도봉구,도봉2동
2020,영업,유치원,나래유치원나래어린이집,서울특별시 도봉구 도봉동 641번지 ,127.048055639485,37.673427284464395,도봉구,도봉2동
2020,영업,유치원,사랑유치원,서울특별시 동작구 대방동 414-3번지 ,126.92117135216299,37.4983853719444,동작구,대방동
2020,영업,유치원,탑주유치원,서울특별시 성북구 하월곡동 22번지 ,127.04135776231199,37.6045083698856,성북구,월곡2동
2020,영업,어린이집,아람마주이야기어린이집,서울특별시 서초구 방배동 822-29번지 2층 ,126.986493701575,37.4907925893099,서초구,방배4동
2020,영업,유치원,아란유치원,서울특별시 양천구 목동 903번지 목동아파트3단지내 ,126.87292427032301,37.5343476339283,양천구,목5동
