등 종류,관리번호,새주소,설치일자,GPS 경도,GPS 위도,데이터기준일자
가로등,소월길8-010,소월로 310-4,2016-01-18,126.996028,37.541589,2020-04-10
가로등,이태원로8-010,,2016-01-19,126.98332,37.534753,2020-04-10
가로등,이촌로8-10,이촌로2가길 1,2016-01-15,126.952999,37.530139,2020-04-10
가로등,녹사평대로8-010,소월로30길 41,2016-01-19,126.988548,37.54457,2020-04-10
가로등,한남로8-010,한남대로 91,2016-01-15,127.004989,37.536579,2020-04-10
가로등,서빙고로8-010,이촌로65가길 91,2016-01-19,126.978764,37.521247,2020-04-10
가로등,한강로8-11,,2016-01-14,126.974494,37.535968,2020-04-10
가로등,소월길8-011,,2016-01-18,126.996356,37.541381,2020-04-10
가로등,효창원길8-011,효창원로 116,2016-01-15,126.961113,37.538529,2020-04-10
가로등,서빙고로8-011,이촌로65가길 91,2016-01-19,126.97841,37.521355,2020-04-10
가로등,녹사평대로8-011,소월로30길 35,2016-01-19,126.988491,37.544706,2020-04-10
가로등,이태원로8-011,,2016-01-19,126.983571,37.534758,2020-04-10
가로등,한강로8-12,한강대로 204-1,2016-01-14,126.974797,37.535579,2020-04-10
가로등,효창원길8-012,효창원로 120,2016-01-15,126.961246,37.538762,2020-04-10
가로등,이태원로8-012,녹사평대로 195,2016-01-19,126.983848,37.534765,2020-04-10
가로등,소월길8-012,회나무로 91,2016-01-18,126.996582,37.541111,2020-04-10
가로등,녹사평대로8-012,,2016-01-19,126.988424,37.544841,2020-04-10
가로등,서빙고로8-012,이촌로65가길 91,2016-01-19,126.978079,37.521452,2020-04-10
가로등,한강로8-13,,2016-01-14,126.974692,37.535865,2020-04-10
가로등,소월길8-013,회나무로44길 2,2016-01-18,126.996695,37.540805,2020-04-10
가로등,서빙고로8-013,이촌로65가길 91,2016-01-19,126.977836,37.52153,2020-04-10
가로등,Y녹사평대로8-013,신흥로12길 10,2016-01-19,126.988619,37.543129,2020-04-10
가로등,이태원로8-013,녹사평대로 195,2016-01-19,126.984123,37.534778,2020-04-10
가로등,한강로8-14,한강대로 210-2,2016-01-14,126.974621,37.536054,2020-04-10
가로등,소월길8-014,회나무로44길 10,2016-01-18,126.996684,37.540552,2020-04-10
가로등,Y녹사평대로8-014,신흥로12길 10,2016-01-19,126.988709,37.54341,2020-04-10
가로등,서빙고로8-014,이촌로65가길 91,2016-01-19,126.977553,37.521611,2020-04-10
가로등,이태원로8-014,,2016-01-19,126.984476,37.53479,2020-04-10
가로등,한강로8-15,,2016-01-14,126.974565,37.53627,2020-04-10
가로등,이태원로8-015,녹사평대로 195,2016-01-19,126.984731,37.534794,2020-04-10
가로등,녹사평대로8-015,,2016-01-19,126.988709,37.543615,2020-04-10
가로등,서빙고로8-015,이촌로65가길 51,2016-01-19,126.977273,37.521706,2020-04-10
가로등,한강로8-16,한강대로 216,2016-01-14,126.974516,37.536427,2020-04-10
가로등,녹사평대로8-016,신흥로12길 13,2016-01-19,126.988701,37.543766,2020-04-10
가로등,이태원로8-016,녹사평대로 195,2016-01-19,126.985073,37.534805,2020-04-10
가로등,서빙고로8-016,,2016-01-19,126.976976,37.521798,2020-04-10
가로등,한강로8-17,,2016-01-14,126.974472,37.536652,2020-04-10
가로등,서빙고로8-17,이촌로65가길 91,2016-01-19,126.976645,37.521899,2020-04-10
가로등,녹사평대로8-017,신흥로12길 17,2016-01-19,126.988681,37.543924,2020-04-10
가로등,이태원로8-017,,2016-01-19,126.985345,37.534781,2020-04-10
가로등,한강로8-18,,2016-01-14,126.974413,37.536896,2020-04-10
가로등,이태원로8-018,녹사평대로 195,2016-01-19,126.98563,37.534765,2020-04-10
가로등,녹사평대로8-018,,2016-01-19,126.988633,37.54414,2020-04-10
가로등,서빙고로8-018,이촌로65가길 91,2016-01-19,126.976365,37.521985,2020-04-10
가로등,한강로8-19,,2016-01-14,126.974375,37.537091,2020-04-10
가로등,서빙고로8-019,이촌로65가길 91,2016-01-19,126.976119,37.522066,2020-04-10
가로등,Y녹사평대로8-019,신흥로12길 17,2016-01-19,126.98848,37.543904,2020-04-10
가로등,이태원로8-019,녹사평대로 195,2016-01-19,126.985927,37.534709,2020-04-10
가로등,서빙고로8-020,이촌로65가길 51,2016-01-19,126.975882,37.522143,2020-04-10
가로등,Y녹사평대로8-020,신흥로12길 23,2016-01-19,126.98848,37.54403,2020-04-10
가로등,이태원로8-020,,2016-01-19,126.986174,37.534661,2020-04-10
가로등,한강로8-20,한강대로 212-1,2016-01-14,126.97429,37.537295,2020-04-10
가로등,한강로8-21,한강대로 216,2016-01-14,126.974219,37.537543,2020-04-10
가로등,서빙고로8-021,이촌로65가길 51,2016-01-19,126.975681,37.522199,2020-04-10
가로등,녹사평대로8-021,,2016-01-19,126.988469,37.544174,2020-04-10
가로등,이태원로8-021,,2016-01-19,126.986496,37.534589,2020-04-10
가로등,이태원로8-022,녹사평대로 195,2016-01-19,126.986844,37.53447,2020-04-10
가로등,서빙고로8-022,이촌로65가길 51,2016-01-19,126.97546,37.522273,2020-04-10
가로등,녹사평대로8-022,신흥로12길 31,2016-01-19,126.988356,37.544471,2020-04-10
가로등,이태원로8-023,,2016-01-19,126.987107,37.534351,2020-04-10
가로등,서빙고로8-023,서빙고로 87,2016-01-19,126.975234,37.522338,2020-04-10
가로등,서빙고로8-024,,2016-01-19,126.975005,37.522406,2020-04-10
가로등,이태원로8-024,녹사평대로 195,2016-01-19,126.987359,37.534231,2020-04-10
가로등,이태원로8-025,,2016-01-19,126.987653,37.534067,2020-04-10
가로등,서빙고로8-025,,2016-01-19,126.974804,37.522464,2020-04-10
가로등,서빙고로8-026,서빙고로 87,2016-01-19,126.974547,37.522537,2020-04-10
가로등,이태원로8-026,녹사평대로40길 37,2016-01-19,126.987862,37.533896,2020-04-10
가로등,이태원로8-027,녹사평대로40길 37,2016-01-19,126.98806,37.533758,2020-04-10
가로등,이태원로8-028,녹사평대로40길 42,2016-01-19,126.98823,37.533632,2020-04-10
가로등,이태원로8-029,녹사평대로40길 42,2016-01-19,126.988414,37.533486,2020-04-10
가로등,이태원로8-030,녹사평대로 174,2016-01-19,126.988623,37.53331,2020-04-10
가로등,이태원로8-031,,2016-01-19,126.98877,37.533141,2020-04-10
가로등,이태원로8-032,녹사평대로 174,2016-01-19,126.988917,37.532979,2020-04-10
가로등,이태원로8-033,녹사평대로 168,2016-01-19,126.989048,37.53279,2020-04-10
가로등,버스전용9-1,,2016-01-14,126.972098,37.550535,2020-04-10
가로등,원효로9-001,원효로 86,2016-01-18,126.953234,37.531249,2020-04-10
가로등,Y한강로9-1,한강대로 216,2016-01-14,126.974168,37.537691,2020-04-10
가로등,소월길9-001,,2016-01-18,126.997001,37.540733,2020-04-10
가로등,y효창원길9-1,효창원로 128,2016-01-15,126.961591,37.539511,2020-04-10
가로등,녹사평대로9-001,,2016-01-19,126.988095,37.544651,2020-04-10
가로등,이촌로9-001,,2016-01-15,126.952864,37.529834,2020-04-10
가로등,한남로9-001,한남대로 91,2016-01-15,127.005114,37.536363,2020-04-10
가로등,이태원로9-001,녹사평대로 174,2016-01-19,126.988827,37.533637,2020-04-10
가로등,서빙고로9-1,서빙고로 87,2016-01-19,126.974298,37.522606,2020-04-10
가로등,한강로9-2,,2016-01-14,126.974066,37.537937,2020-04-10
가로등,원효로9-002,,2016-01-18,126.952926,37.531098,2020-04-10
가로등,버스전용9-2,,2016-01-14,126.972152,37.550773,2020-04-10
가로등,한남로9-002,한남대로 91,2016-01-15,127.005227,37.536237,2020-04-10
가로등,이촌로9-002,이촌로2가길 36,2016-01-15,126.953107,37.529977,2020-04-10
가로등,서빙고로9-2,서빙고로 87,2016-01-19,126.974032,37.522674,2020-04-10
가로등,이태원로9-002,이태원로 134,2016-01-19,126.988753,37.533801,2020-04-10
가로등,소월길9-002,회나무로 91,2016-01-18,126.997092,37.540967,2020-04-10
가로등,녹사평대로9-002,신흥로12길 33,2016-01-19,126.988152,37.544534,2020-04-10
가로등,효창원길9-002,,2016-01-15,126.961672,37.539737,2020-04-10
가로등,버스전용9-3,한강대로 365,2016-01-14,126.972214,37.551005,2020-04-10
가로등,한남로9-003,한남대로 91,2016-01-15,127.005329,37.536092,2020-04-10
가로등,한강로9-3,한강대로 216,2016-01-14,126.974021,37.538117,2020-04-10
가로등,이촌로9-003,이촌로2가길 1,2016-01-15,126.953576,37.530252,2020-04-10
가로등,원효로9-003,원효로 100-38,2016-01-18,126.952641,37.530941,2020-04-10
가로등,소월길9-003,,2016-01-18,126.997397,37.540877,2020-04-10
가로등,녹사평대로9-003,,2016-01-19,126.988197,37.544408,2020-04-10
가로등,서빙고로9-003,서빙고로 83,2016-01-19,126.973741,37.522759,2020-04-10
가로등,이태원로9-003,,2016-01-19,126.988796,37.533966,2020-04-10
가로등,효창원길9-003,효창원로 136,2016-01-15,126.961811,37.540059,2020-04-10
가로등,한강로9-4,한강대로 216,2016-01-14,126.973976,37.53827,2020-04-10
가로등,원효로9-004,원효로 100-38,2016-01-18,126.952352,37.530774,2020-04-10
가로등,서빙고로9-004,서빙고로 69,2016-01-19,126.973364,37.522863,2020-04-10
가로등,y효창원길9-004,,2016-01-15,126.961884,37.54027,2020-04-10
가로등,녹사평대로9-004,신흥로12길 29,2016-01-19,126.988254,37.544246,2020-04-10
가로등,한남로9-004,,2016-01-15,127.005464,37.535939,2020-04-10
가로등,이태원로9-004,이태원로 136,2016-01-19,126.988929,37.534051,2020-04-10
가로등,소월길9-004,소월로 322,2016-01-18,126.99794,37.540841,2020-04-10
가로등,이촌로9-004,이촌로2길 17,2016-01-15,126.953831,37.530404,2020-04-10
가로등,한강로9-5,한강대로 216,2016-01-14,126.973919,37.538486,2020-04-10
가로등,원효로9-005,원효로 100-38,2016-01-18,126.952028,37.530643,2020-04-10
가로등,이태원로9-005,이태원로 136-1,2016-01-19,126.989169,37.534065,2020-04-10
가로등,소월길9-005,,2016-01-18,126.998415,37.540931,2020-04-10
가로등,이촌로9-005,,2016-01-15,126.954193,37.530626,2020-04-10
가로등,녹사평대로9-005,신흥로12길 23,2016-01-19,126.988322,37.543949,2020-04-10
가로등,한남로9-005,한남대로 91,2016-01-15,127.005577,37.535777,2020-04-10
가로등,서빙고로9-005,,2016-01-19,126.973113,37.522935,2020-04-10
가로등,효창원길9-005,효창원로 142,2016-01-15,126.962002,37.540567,2020-04-10
가로등,한강로9-6,한강대로 216,2016-01-14,126.973885,37.538667,2020-04-10
가로등,원효로9-006,원효로 86,2016-01-18,126.951716,37.53083,2020-04-10
가로등,소월길9-006,소월로 322,2016-01-18,126.998698,37.541014,2020-04-10
가로등,녹사평대로9-006,신흥로12길 15,2016-01-19,126.988361,37.543687,2020-04-10
가로등,이태원로9-006,이태원로 136-1,2016-01-19,126.98939,37.534081,2020-04-10
가로등,서빙고로9-006,서빙고로 69,2016-01-19,126.972804,37.523016,2020-04-10
가로등,y이촌로9-006,이촌로 16,2016-01-15,126.954432,37.530686,2020-04-10
가로등,한남로9-006,한남대로 91,2016-01-15,127.005713,37.535606,2020-04-10
가로등,효창원길9-006,효창원로 144,2016-01-15,126.962119,37.540815,2020-04-10
가로등,한강로9-7,한강대로 216,2016-01-14,126.97384,37.53882,2020-04-10
가로등,원효로9-007,원효로 86,2016-01-18,126.951441,37.531068,2020-04-10
가로등,y효창원길9-007,효창원로66길 7-8,2016-01-15,126.96223,37.54113,2020-04-10
가로등,이촌로9-007,이촌로 16,2016-01-15,126.954492,37.530497,2020-04-10
가로등,이태원로9-007,,2016-01-19,126.989557,37.53409,2020-04-10
가로등,서빙고로9-007,,2016-01-19,126.972544,37.523097,2020-04-10
가로등,소월길9-007,이태원로 285,2016-01-18,126.999021,37.541194,2020-04-10
가로등,한남로9-007,한남대로 91,2016-01-15,127.005973,37.535255,2020-04-10
가로등,녹사평대로9-007,신흥로12길 7,2016-01-19,126.988367,37.543476,2020-04-10
가로등,한강로9-8,한강대로72길 3,2016-01-14,126.973783,37.539054,2020-04-10
가로등,y효창원길9-008,효창원로 150,2016-01-15,126.96224,37.541441,2020-04-10
가로등,y한남로9-008,,2016-01-15,127.00618,37.534941,2020-04-10
가로등,소월길9-008,이태원로 285,2016-01-18,126.999275,37.541445,2020-04-10
가로등,이촌로9-008,이촌로 20,2016-01-15,126.954385,37.53008,2020-04-10
가로등,녹사평대로9-008,신흥로12길 10,2016-01-19,126.988359,37.543282,2020-04-10
가로등,이태원로9-008,이태원로 142,2016-01-19,126.989735,37.534105,2020-04-10
가로등,서빙고로9-008,,2016-01-19,126.972329,37.523133,2020-04-10
가로등,한강로9-9,,2016-01-14,126.973715,37.539261,2020-04-10
가로등,이태원로9-009,이태원로 144,2016-01-19,126.990023,37.534126,2020-04-10
가로등,효창원길9-009,효창원로 154,2016-01-15,126.962235,37.541729,2020-04-10
가로등,녹사평대로9-009,신흥로12길 10,2016-01-19,126.988347,37.54316,2020-04-10
가로등,서빙고로9-009,서빙고로 69,2016-01-19,126.972106,37.5232,2020-04-10
가로등,소월길9-009,이태원로 285,2016-01-18,126.99957,37.541688,2020-04-10
가로등,이촌로9-009,이촌로 22,2016-01-15,126.954379,37.529811,2020-04-10
가로등,한남로9-009,,2016-01-15,127.006528,37.534516,2020-04-10
가로등,한강로9-10,한강대로72길 3,2016-01-14,126.973681,37.539459,2020-04-10
가로등,소월길9-010,이태원로 285,2016-01-18,126.999886,37.541958,2020-04-10
가로등,이촌로9-010,이촌로 24-2,2016-01-15,126.954394,37.529623,2020-04-10
가로등,서빙고로9-010,서빙고로 69,2016-01-19,126.971863,37.523261,2020-04-10
가로등,y효창원길9-010,효창원로 156,2016-01-15,126.962227,37.541974,2020-04-10
가로등,녹사평대로9-010,신흥로2길 74,2016-01-19,126.988322,37.543005,2020-04-10
가로등,한남로9-010,한남대로21길 9,2016-01-15,127.006607,37.53439,2020-04-10
가로등,한강로9-11,한강대로72길 3,2016-01-14,126.973636,37.539658,2020-04-10
가로등,효창원길9-011,효창원로 160,2016-01-15,126.962228,37.542262,2020-04-10
가로등,이촌로9-011,이촌로 26,2016-01-15,126.954427,37.529286,2020-04-10
가로등,소월길9-011,소월로 361,2016-01-18,127.000147,37.542183,2020-04-10
가로등,녹사평대로9-011,신흥로2길 68,2016-01-19,126.988285,37.542816,2020-04-10
가로등,한남로9-011,,2016-01-15,127.006743,37.534227,2020-04-10
가로등,서빙고로9-011,서빙고로 69,2016-01-19,126.971738,37.52357,2020-04-10
가로등,한강로9-12,한강대로72길 3,2016-01-14,126.973602,37.539802,2020-04-10
가로등,효창원길9-012,효창원로 164,2016-01-15,126.962264,37.542538,2020-04-10
가로등,이촌로9-012,이촌로 28,2016-01-15,126.954448,37.529096,2020-04-10
가로등,녹사평대로9-012,,2016-01-19,126.988215,37.542631,2020-04-10
가로등,한남로9-012,한남대로 59,2016-01-15,127.006845,37.534074,2020-04-10
가로등,서빙고로9-012,서빙고로 69,2016-01-19,126.971865,37.523714,2020-04-10
가로등,소월길9-012,소월로 361,2016-01-18,127.000441,37.542436,2020-04-10
가로등,한강로9-13,,2016-01-14,126.973579,37.539937,2020-04-10
가로등,소월길9-013,소월로 361,2016-01-18,127.00069,37.542625,2020-04-10
가로등,이촌로9-013,이촌로 32,2016-01-15,126.954466,37.528886,2020-04-10
가로등,녹사평대로9-013,신흥로2길 68,2016-01-19,126.988339,37.542552,2020-04-10
가로등,서빙고로9-13,,2016-01-19,126.972021,37.523865,2020-04-10
가로등,한남로9-013,,2016-01-15,127.00698,37.533894,2020-04-10
가로등,y효창원길9-013,,2016-01-15,126.962337,37.54282,2020-04-10
가로등,이촌로9-014,이촌로 34,2016-01-15,126.954487,37.528693,2020-04-10
가로등,한남로9-014,한남대로 55,2016-01-15,127.007093,37.53375,2020-04-10
가로등,녹사평대로9-014,신흥로2길 58,2016-01-19,126.988107,37.542462,2020-04-10
가로등, T서빙고로9-014,,2016-01-19,126.971571,37.523284,2020-04-10
가로등,효창원길9-014,효창원로 168,2016-01-15,126.962409,37.543066,2020-04-10
가로등,한강로9-14,한강대로72길 3,2016-01-14,126.973511,37.540117,2020-04-10
가로등,한강로9-15,,2016-01-14,126.973466,37.540279,2020-04-10
가로등,이촌로9-015,이촌로 38,2016-01-15,126.95455,37.528345,2020-04-10
가로등,녹사평대로9-015,신흥로2길 58,2016-01-19,126.988062,37.542282,2020-04-10
가로등,Y한남로9-015,한남대로 55,2016-01-15,127.007274,37.533515,2020-04-10
가로등,효창원길9-015,효창원로 172,2016-01-15,126.962458,37.543299,2020-04-10
가로등,이촌로9-016,이촌로14길 16,2016-01-15,126.954682,37.528042,2020-04-10
가로등,녹사평대로9-016,신흥로2길 46-3,2016-01-19,126.987988,37.54205,2020-04-10
가로등,한강로9-16,,2016-01-14,126.973375,37.540613,2020-04-10
가로등,효창원길9-016,효창원로 174,2016-01-15,126.96245,37.543545,2020-04-10
가로등,한남로9-016,,2016-01-15,127.0072,37.533303,2020-04-10
가로등,y효창원길9-017,,2016-01-15,126.962565,37.543701,2020-04-10
가로등,이촌로9-017,이촌로14길 16,2016-01-15,126.954811,37.527806,2020-04-10
가로등,한강로9-17,한강대로72길 3,2016-01-14,126.97333,37.540757,2020-04-10
가로등,효창원길9-018,효창원로 180,2016-01-15,126.962841,37.543764,2020-04-10
가로등,한강로9-18,한강대로 252,2016-01-14,126.973296,37.540919,2020-04-10
가로등,y이촌로9-018,이촌로 46,2016-01-15,126.954949,37.527575,2020-04-10
가로등,한강로9-19,한강대로 254,2016-01-14,126.97325,37.541081,2020-04-10
가로등,효창원길9-019,,2016-01-15,126.963148,37.543825,2020-04-10
가로등,이촌로9-019,청파로 56-20,2016-01-15,126.955096,37.527308,2020-04-10
가로등,한강로9-20,한강대로 258,2016-01-14,126.973205,37.541234,2020-04-10
가로등,효창원길9-020,,2016-01-15,126.963442,37.543872,2020-04-10
가로등,이촌로9-020,,2016-01-15,126.955285,37.527032,2020-04-10
가로등,한강로9-21,,2016-01-14,126.973171,37.541387,2020-04-10
가로등,이촌로9-021,이촌로14길 7,2016-01-15,126.955455,37.526839,2020-04-10
가로등,효창원길9-021,청파로47길 99,2016-01-15,126.963727,37.544043,2020-04-10
가로등,한강로9-22,한강대로 262,2016-01-14,126.973114,37.541613,2020-04-10
