인허가일자,상세영업상태명,폐업일자,주소,사업장명,업태구분명
20131018,폐업,20190417,서울특별시 종로구 돈의동 114-1번지 ,초동어린이집,어린이집
20080703,폐업,20170602,서울특별시 종로구 평창동 153-3번지 지하1층 ,주)아너스밸리,집단급식소
20081118,폐업,20170526,서울특별시 종로구 홍지동 94-3번지 1층호,세검정유치원,어린이집
20150313,폐업,20180327,서울특별시 종로구 관훈동 192-18번지 지상2층 ,SK건설 행복날개 어린이집,어린이집
20160809,폐업,20181213,서울특별시 종로구 서린동 136번지 2층 ,kids-sure 어린이집,어린이집
20070726,폐업,20181018,서울특별시 종로구 연건동 113-2번지 1층호,서울대학교병원어린이집,어린이집
20180402,폐업,20190604,서울특별시 종로구 신문로1가 57번지 대우건설 ,푸르지오어린이집,어린이집
19990420,폐업,20170306,서울특별시 종로구 안국동 175-2번지 ,풍문여자고등학교,집단급식소
19990719,폐업,20170515,서울특별시 종로구 연건동 28-2번지 ,서울대학교의과대학,집단급식소
20150226,폐업,20180628,서울특별시 종로구 궁정동 4-1번지 ,무궁화어린이집,어린이집
20040714,폐업,20180410,서울특별시 종로구 세종로 81-3번지 지하1층 ,세종문화회관구내식당,공공기관
19810402,폐업,20181025,서울특별시 종로구 운니동 98-20번지 ,주)삼환기업,산업체
20140203,폐업,20170124,서울특별시 종로구 신문로2가 1-158번지 지상1층 ,김&장 (KIM&CHANG) 어린이집,집단급식소
20050705,폐업,20190624,서울특별시 종로구 충신동 14-9번지 ,충신어린이집,어린이집
20160120,폐업,20170315,서울특별시 종로구 신문로2가 1-183번지 지상12층 ,교보생명 다솜이 어린이집,어린이집
20050707,폐업,20180904,서울특별시 종로구 필운동 88-2번지 1층 ,사직어린이집,어린이집
20050708,폐업,20191209,서울특별시 종로구 누상동 54-1번지 ,연동누상어린이집,어린이집
20050708,폐업,20190530,서울특별시 종로구 무악동 63-6번지 교회 ,구립인왕어린이집,어린이집
20080910,폐업,20190624,서울특별시 종로구 신문로1가 197번지 금호아시아나 본관 지하 1~2층 ,금호아시아나본관,산업체
20140225,폐업,20180228,서울특별시 종로구 청진동 92번지 그랑서울타워 2  2층 ,GS건설 꿈과 희망의 어린이집,어린이집
20140502,폐업,20190918,서울특별시 종로구 명륜1가 7-5번지 지하2층 ,(재)이십일세기 생명과학문화재단,공공기관
20110405,폐업,20191004,서울특별시 종로구 팔판동 5-12번지 ,삼청어린이집,어린이집
20150504,폐업,20180327,서울특별시 종로구 서린동 99번지 ,SK행복어린이집,어린이집
20150811,폐업,20191007,서울특별시 종로구 혜화동 161-4번지 혜화유치원 ,혜화유치원,어린이집
20150901,폐업,20190312,서울특별시 종로구 원서동 181번지 1층 ,현대 다솜 어린이집,어린이집
20110923,폐업,20190808,서울특별시 종로구 신문로1가 57번지 지하1층 ,(주)대우건설,산업체
20120622,폐업,20200514,서울특별시 종로구 필운동 12번지 ,배화여자대학교 부속 배화유치원,어린이집
20121005,폐업,20170823,서울특별시 종로구 신교동 66번지 ,종로장애인복지관,집단급식소
20150625,영업,29991231,서울특별시 중구 신당동 386-86번지 서울장충초등학교 2층 ,서울장충유치원,어린이집
20040303,영업,29991231,서울특별시 중구 을지로1가 50번지 235층 ,서소문 삼성어린이집,어린이집
20040501,영업,29991231,서울특별시 중구 신당동 844번지 남산타운단지 24동 앞 ,수암유치원,어린이집
19981028,영업,29991231,서울특별시 중구 신당동 366-97번지 ,서울시니어스타워(주),산업체
20031016,영업,29991231,서울특별시 중구 남대문로5가 561번지 ,남대문경찰서,공공기관
20040513,영업,29991231,서울특별시 중구 신당동 842번지 ,약수유치원,어린이집
20040601,영업,29991231,서울특별시 중구 신당동 369-51번지 ,신일유치원,어린이집
20040601,영업,29991231,서울특별시 중구 봉래동2가 122번지 지하1층 ,롯데마트,산업체
20040615,영업,29991231,서울특별시 중구 신당동 67-81번지 ,한일유치원,어린이집
20041130,영업,29991231,서울특별시 중구 만리동1가 62-12번지 ,중림어린이집,어린이집
20041217,영업,29991231,서울특별시 중구 을지로2가 11번지 sk텔레콤빌딩 지하2층 ,에스케이텔레콤(주),산업체
20050531,영업,29991231,서울특별시 중구 충무로5가 22-3번지 외2필지(지상3층) ,중구청 직장어린이집,어린이집
20151224,영업,29991231,서울특별시 중구 충무로2가 62-12번지 지하1층 ,(주)호텔롯데 L7명동,산업체
20160204,영업,29991231,서울특별시 중구 신당동 338-16번지 1층 ,신당중앙어린이집,어린이집
20160205,영업,29991231,서울특별시 중구 을지로2가 88-5번지 지하2층 ,신한생명보험(주),산업체
20000905,영업,29991231,서울특별시 중구 남산동2가 2-0번지 ,서울남산초등학교,학교
20160406,영업,29991231,서울특별시 중구 회현동1가 194-15번지 지하1층 ,티마크그랜드호텔,산업체
20160426,영업,29991231,서울특별시 중구 을지로6가 18-12번지 지하2층 ,두산타워(주),산업체
20160908,영업,29991231,서울특별시 중구 다동 33번지 예금보험공사 2층 어린이집 ,예금보험공사 어린이집,어린이집
20160919,영업,29991231,서울특별시 중구 흥인동 86번지 23층 ,참바로병원,병원
19950509,영업,29991231,서울특별시 중구 을지로2가 50-0번지 ,중소기업은행본점,산업체
19950530,영업,29991231,서울특별시 중구 남대문로5가 267번지 지하1층 ,에스케이텔레콤(주),산업체
20000718,영업,29991231,서울특별시 중구 신당동 333-579번지 ,동산초등학교,학교
20000719,영업,29991231,서울특별시 중구 신당동 36-234번지 ,금호여자중학교,학교
20031027,영업,29991231,서울특별시 중구 장충동2가 202번지 ,(주)호텔신라,산업체
20170912,영업,29991231,서울특별시 중구 을지로2가 206번지 IBK파이낸스타워 4층 ,IBK 참! 좋은 어린이집,어린이집
19870514,영업,29991231,서울특별시 중구 소공동 1번지 15층 ,롯데쇼핑(주),산업체
19870514,영업,29991231,서울특별시 중구 서소문동 41-3번지 ,대한항공,산업체
20110615,영업,29991231,서울특별시 중구 회현동2가 88번지 스테이트타워 남산 지하1층 ,(주)신세계조선호텔,산업체
20110823,영업,29991231,서울특별시 중구 회현동1가 100-177번지 (1층) ,서울특별시교육청교육연구정보원,공공기관
20071016,영업,29991231,서울특별시 중구 장충동2가 산 14-67번지 국립극장 기계동 3층 ,국립중앙극장,산업체
20071105,영업,29991231,서울특별시 중구 남대문로2가 5번지 (지하1층) ,한국전력공사 서울본부,산업체
20071120,영업,29991231,서울특별시 중구 예장동 8-6번지 (지하2층) ,사회복지법인 남산원,사회복지시설
20080124,영업,29991231,서울특별시 중구 남산동3가 11-10번지 서울전력관리처 3층 ,한국전력 경인건설처,산업체
20170914,영업,29991231,서울특별시 중구 을지로1가 87번지 부영을지빌딩 지하2층 ,롯데푸드(주),기타 집단급식소
20130111,영업,29991231,서울특별시 중구 봉래동2가 122-11번지 롯데쇼핑(주) 서울역아울렛점 ,롯데쇼핑(주) 서울역 아울렛점,산업체
20130124,영업,29991231,서울특별시 중구 예장동 8-7번지 리라아트고등학교 ,리라아트고등학교,학교
20170801,영업,29991231,서울특별시 중구 을지로1가 101-1번지 지하2층 지상2층 ,주식회사 하나은행 을지로 본점,산업체
20180622,영업,29991231,서울특별시 중구 을지로6가 58-5번지 노보텔 앰배서더 서울동대문 호텔&레지던스 지하1층 ,노보텔 앰배서더 서울 동대문 호텔 & 레지던스 직원식당,산업체
20020226,영업,29991231,서울특별시 중구 신당동 432-35번지 ,장원중학교,학교
20050531,영업,29991231,서울특별시 중구 신당동 52-154번지 ,동화나라 어린이집,어린이집
20050601,영업,29991231,서울특별시 중구 신당동 372-87번지 ,약수교회어린이집,어린이집
20050603,영업,29991231,서울특별시 중구 신당동 333-47번지 ,이레어린이집,어린이집
20050609,영업,29991231,서울특별시 중구 신당동 840번지 현대아파트단지내 ,종아홍익어린이집,어린이집
20050624,영업,29991231,서울특별시 중구 신당동 844번지 남산타운재개발임대(아)관리동1층 ,한솔어린이집,어린이집
20050624,영업,29991231,서울특별시 중구 충정로1가 75-1번지 (지하2층) ,농협중앙회,산업체
20050729,영업,29991231,서울특별시 중구 충무로1가 54번지 외1필지 (지상15층) ,(주)신세계,산업체
20160330,영업,29991231,서울특별시 중구 남대문로4가 17-23번지 지하2층 ,(주)상상스테이,산업체
19870513,영업,29991231,서울특별시 중구 소공동 1번지 ,(주)호텔롯데,산업체
19981109,영업,29991231,서울특별시 중구 순화동 1-1번지 ,이화여자외국어고등학교,학교
20171123,영업,29991231,서울특별시 중구 을지로2가 203번지 파인에비뉴 A동 25층 ,신한카드 주식회사,산업체
19870514,영업,29991231,서울특별시 중구 남대문로5가 395-0번지 지하2층 ,밀레니엄 힐튼 서울,산업체
19870517,영업,29991231,서울특별시 중구 묵정동 1-19번지 ,의료법인 제일병원,병원
20170201,영업,29991231,서울특별시 중구 초동 72-10번지 나인트리프리미어호텔 명동2 지하2층 ,나인트리호텔 프리미어 호텔 명동Ⅱ,산업체
20170210,영업,29991231,서울특별시 중구 을지로2가 206번지 아이비케이파이낸스타워 26층 ,중소기업은행 아이비케이파이낸스타워,산업체
20171129,영업,29991231,서울특별시 중구 장충동2가 192-45번지 지하2층 ,구립 중구 노인요양센터,사회복지시설
20050530,영업,29991231,서울특별시 중구 신당동 67-12번지 ,신당5동어린이집,어린이집
20050530,영업,29991231,서울특별시 중구 신당동 366-480번지 ,남산 숲 어린이집,어린이집
19870518,영업,29991231,서울특별시 중구 충무로2가 61-3번지 ,세종호텔 구내식당,산업체
20130423,영업,29991231,서울특별시 중구 장충동1가 31-5번지 지지빌딩 지하1층 ,지지무역 주식회사,산업체
20130521,영업,29991231,서울특별시 중구 정동 1-45번지 ,예원학교,학교
20160712,영업,29991231,서울특별시 중구 순화동 1-170번지 에이스타워 8층 ,(재)자생의료재단 광화문자생한방병원,병원
20171222,영업,29991231,서울특별시 중구 남산동2가 1-2번지 노스페이스 명동점 지하5층 ,(주)영원무역 명동빌딩,산업체
20180219,영업,29991231,서울특별시 중구 을지로2가 181번지 외환은행본점 별관 지상 2층~5층 ,주식회사 하나은행 명동사옥 직원식당,산업체
20130627,영업,29991231,서울특별시 중구 신당동 422-4번지 ,반도정형외과의원,병원
20130628,영업,29991231,서울특별시 중구 예장동 5-85번지 ,서울특별시중부공원녹지사업소,공공기관
20011020,영업,29991231,서울특별시 중구 남산동3가 32-2번지 대한적십자사 ,대한적십자사,공공기관
19990609,영업,29991231,서울특별시 중구 흥인동 1-1번지 ,성동공업고등학교,학교
20000824,영업,29991231,서울특별시 중구 정동 1-76번지 ,서울덕수초등학교,학교
20120514,영업,29991231,서울특별시 중구 신당동 337-6번지 지하1층 ,신당데이케어센터,사회복지시설
20140327,영업,29991231,서울특별시 중구 을지로2가 11번지 SKT타워  3층 ,SKT행복날개어린이집,어린이집
19880919,영업,29991231,서울특별시 중구 태평로2가 250번지 3층 ,한국은행,산업체
20050530,영업,29991231,서울특별시 중구 예장동 6-7 서울시소방재난본부,서울종합방재센터,공공기관
19900118,영업,29991231,서울특별시 중구 을지로1가 188-3번지 ,프레지던트호텔,산업체
20010402,영업,29991231,서울특별시 중구 예장동 8-7번지 ,리라컴퓨터고등학교,학교
20140311,영업,29991231,서울특별시 중구 을지로2가 9-10번지 2층 ,을지로 푸르니 하나금융어린이집,어린이집
19990402,영업,29991231,서울특별시 중구 신당동 161-0번지 (지상1층) ,성동고등학교,학교
