소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 한글비석로47길 45-12 주택가,서울특별시 노원구 상계5동 449-25 앞 골목 (단독주택),생활방범,1,2008-11
서울특별시 노원구 상계로18길 30 주택가,서울특별시 노원구 상계2동 177-108 (주택가),생활방범,1,2008-11
서울특별시 노원구 노원로16길82 서라벌고후문,서울특별시 노원구 하계1동 256-27 (서라벌고등학교 후문) (근린공원 삼거리),생활방범,1,2008-11
서울특별시 노원구 한글비석로15길 27 중계초교후문,서울특별시 노원구 중계4동 449-2 (중계초등학교 후문),생활방범,1,2008-11
서울특별시 노원구 중계로19길 16 은행사거리두타빌뒤,서울특별시 노원구 중계1동 360-4 (청구중계3차 104동앞),생활방범,1,2008-11
서울특별시 노원구 공릉로32길 54 고려빌딩,서울특별시 노원구 공릉2동 240-335 삼거리(고려빌딩 앞),생활방범,1,2008-11
서울특별시 노원구 공릉로20길 12 태릉교회앞,서울특별시 노원구 공릉1동 645-7 ( 장미빌딩 옆),생활방범,1,2008-11
서울특별시 노원구 광운로122 노원변전소앞,서울특별시 노원구 월계1동 298-8 노원변전소,생활방범,1,2009-06
서울특별시 노원구 화랑로47길 31 주택가삼거리,서울특별시 노원구 월계3동 37-17 주택가삼거리 (풍림아이원),생활방범,2,2009-06
서울특별시 노원구 광운로2나길 11 우리할인마트,서울특별시 노원구 월계1동 475-35 한일마트삼거리,생활방범,1,2009-06
서울특별시 노원구 동일로186길 69 해오라기공원,서울특별시 노원구 공릉1동 506-1 해오라기 공원,생활방범,1,2009-06
서울특별시 노원구 광운로7길10-2,서울특별시 노원구 월계1동402-33,생활방범,1,2006-09
