,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도
509,서울경일초등학교,1984-10-31,서울특별시 성동구 성수동1가 656-32,서울특별시 성동구 뚝섬로 332,37.5409421,127.0466048
510,서울성수초등학교,1972-12-01,서울특별시 성동구 성수동2가 277-32,서울특별시 성동구 아차산로17길 21,37.5443361,127.0631685
511,서울송원초등학교,2009-03-01,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9,37.5541575,127.069528
512,서울옥정초등학교,1971-05-22,서울특별시 성동구 옥수동 233-16,서울특별시 성동구 한림말길 43,37.542308899999995,127.01578719999999
513,서울용답초등학교,1983-04-20,서울특별시 성동구 용답동 29,서울특별시 성동구 용답25길 1,37.5607301,127.0537611
514,서울응봉초등학교,2002-10-24,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28,37.5502519,127.03382739999999
515,서울무학초등학교,1915-09-01,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구 무학봉15길 21,37.563274299999996,127.0296135
516,서울행현초등학교,2005-09-01,서울특별시 성동구 행당동 317-18,서울특별시 성동구 행당로 95,37.5577098,127.02936709999999
517,한양초등학교,1966-05-15,서울특별시 성동구 사근동 110,서울특별시 성동구 살곶이길 208,37.5576199,127.05026399999998
518,서울양진초등학교,2005-03-01,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,37.5445756,127.09832490000001
519,서울광남초등학교,1990-06-07,서울특별시 광진구 광장동 554,서울특별시 광진구 아차산로70길 35,37.540789399999994,127.1006638
520,서울광장초등학교,1946-11-10,서울특별시 광진구 광장동 389-1,서울특별시 광진구 광장로1길 27,37.5485479,127.1018014
521,서울동의초등학교,1987-07-09,서울특별시 광진구 구의동 4-5,서울특별시 광진구 영화사로 111,37.55342279999999,127.09904660000001
522,서울광진초등학교,2003-09-01,서울특별시 광진구 구의동 60-44,서울특별시 광진구 자양로40길 41,37.5476122,127.09133490000002
523,서울구남초등학교,1998-03-01,서울특별시 광진구 구의동 587-95,서울특별시 광진구 구의강변로 69,37.537095,127.0922906
524,서울장안초등학교,1955-03-19,서울특별시 광진구 군자동 365,서울특별시 광진구 군자로 74,37.5498778,127.07240290000001
525,서울자양초등학교,1945-12-10,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26,37.536988799999996,127.0797404
526,서울동자초등학교,1984-12-05,서울특별시 광진구 자양동 518-1,서울특별시 광진구 뚝섬로 561,37.535058299999996,127.0721804
527,서울신양초등학교,1979-04-11,서울특별시 광진구 자양동 504,서울특별시 광진구 능동로 42,37.534624,127.06999409999999
528,서울신자초등학교,1982-12-07,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64,37.53027879999999,127.0755879
529,서울성자초등학교,1983-12-01,서울특별시 광진구 자양동 662,서울특별시 광진구 뚝섬로56길 7,37.5314938,127.08340919999999
530,서울양남초등학교,1983-12-03,서울특별시 광진구 자양동 692,서울특별시 광진구 뚝섬로64길 71,37.531121899999995,127.0892331
531,서울용마초등학교,1972-11-23,서울특별시 광진구 중곡동 135-1,서울특별시 광진구 천호대로113길 10,37.5578281,127.08352909999999
532,서울중광초등학교,1998-09-01,서울특별시 광진구 중곡동 220-22,서울특별시 광진구 긴고랑로13길 59,37.565242100000006,127.0826953
533,서울중마초등학교,1982-11-10,서울특별시 광진구 중곡동 191-69,서울특별시 광진구 동일로72길 43,37.5657924,127.079024
534,서울용곡초등학교,1978-05-04,서울특별시 광진구 중곡동 176-1,서울특별시 광진구 용마산로22길 82,37.5671083,127.088452
535,서울화양초등학교,1983-10-21,서울특별시 광진구 화양동 12-2,서울특별시 광진구 군자로 9,37.54422720000001,127.07158270000001
536,서울구의초등학교,1982-04-22,서울특별시 광진구 화양동 303-9,서울특별시 광진구 광나루로30길 49,37.543009000000005,127.0803126
537,세종초등학교,1962-10-04,서울특별시 광진구 군자동 98,서울특별시 광진구 군자로 114,37.553020200000006,127.0728767
538,경복초등학교,1964-11-26,서울특별시 광진구 능동 25,서울특별시 광진구 천호대로130길 58,37.5498296,127.0867929
539,성동초등학교,1967-03-01,서울특별시 광진구 자양동 694-1,서울특별시 광진구 자양로4길 63,37.533280600000005,127.0892809
540,서울돈암초등학교,1944-09-30,서울특별시 성북구 동소문동6가 27-1,서울특별시 성북구 동소문로13길 38,37.593714399999996,127.0131031
541,서울정덕초등학교,1946-11-01,서울특별시 성북구 동소문동7가 118-1,서울특별시 성북구 아리랑로 63,37.5982394,127.013421
542,서울삼선초등학교,1949-09-01,서울특별시 성북구 삼선동3가 30-4,서울특별시 성북구 보문로29길 106,37.5871429,127.0126717
543,서울안암초등학교,1960-06-07,서울특별시 성북구 안암동2가 93,서울특별시 성북구 고려대로7가길 39,37.5871595,127.02210079999999
544,서울동신초등학교,1948-11-01,서울특별시 성북구 보문동3가 228,서울특별시 성북구 보문사길 50,37.5832861,127.01705929999999
545,서울숭덕초등학교,1945-05-14,서울특별시 성북구 정릉동 173-1,서울특별시 성북구 정릉로 279,37.6038184,127.01329059999999
546,서울길원초등학교,2006-03-01,서울특별시 성북구 길음동 1280-4,서울특별시 성북구 길음로15길 55,37.6090653,127.0167979
547,서울숭곡초등학교,1972-03-01,서울특별시 성북구 하월곡동 84-86,서울특별시 성북구 종암로40길 30,37.608431200000005,127.03281640000002
548,서울장월초등학교,2006-09-01,서울특별시 성북구 장위동 316,서울특별시 성북구 한천로101길 66,37.6219412,127.04716280000001
549,서울월곡초등학교,1972-07-14,서울특별시 성북구 장위동 246-194,서울특별시 성북구 장월로3길 42,37.610023299999995,127.0460816
550,서울길음초등학교,1985-05-06,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 142,37.6136315,127.01665849999999
551,서울미아초등학교,1962-03-28,서울특별시 성북구 길음동 1168,서울특별시 성북구 삼양로 77,37.610589000000004,127.0216457
552,서울개운초등학교,2002-07-10,서울특별시 성북구 돈암동 2-8,서울특별시 성북구 정릉로48길 52,37.6018373,127.02759520000001
553,서울석계초등학교,2005-03-02,서울특별시 성북구 석관동 27-3,서울특별시 성북구 한천로58길 273,37.6088152,127.06973290000002
554,서울석관초등학교,1971-12-03,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21,37.6110234,127.05835479999999
555,서울성북초등학교,1942-03-03,서울특별시 성북구 성북동 66-1,서울특별시 성북구 성북로 102-10,37.594052399999995,126.9987771
556,서울장위초등학교,1946-11-01,서울특별시 성북구 장위동 68-8,서울특별시 성북구 장월로8가길 41,37.6114417,127.0500057
557,서울장곡초등학교,1978-03-21,서울특별시 성북구 장위동 235,서울특별시 성북구 장월로23길 16,37.6168304,127.0481563
558,서울정수초등학교,1986-04-06,서울특별시 성북구 정릉동 431-62,서울특별시 성북구 정릉로24길 58,37.6037756,127.0077189
559,서울정릉초등학교,1985-07-10,서울특별시 성북구 정릉동 798-1,서울특별시 성북구 솔샘로25가길 8,37.6197953,127.0052558
560,서울청덕초등학교,1967-09-16,서울특별시 성북구 정릉동 847,서울특별시 성북구 정릉로9라길 11,37.6120317,127.0003352
561,서울일신초등학교,2000-09-01,서울특별시 성북구 종암동 1-79,서울특별시 성북구 월곡로 74,37.5988136,127.0401072
562,서울숭례초등학교,1945-11-01,서울특별시 성북구 종암동 22-1,서울특별시 성북구 종암로5길 14,37.59452279999999,127.03529679999998
563,서울숭인초등학교,1937-04-01,서울특별시 성북구 하월곡동 222-4,서울특별시 성북구 오패산로16길 37,37.6091612,127.0382348
564,성신초등학교,1965-03-08,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 북악산로 918,37.5938951,127.02325320000001
565,우촌초등학교,1965-04-15,서울특별시 성북구 돈암동 609,서울특별시 성북구 성북로4길 52-1,37.5955942,127.0121206
566,대광초등학교,1966-05-25,서울특별시 성북구 보문동7가 111,서울특별시 성북구 안암로 5,37.579151200000005,127.02344790000001
567,광운초등학교,1965-10-25,서울특별시 성북구 장위동 130,서울특별시 성북구 한천로 693,37.619058200000005,127.0550899
568,매원초등학교,1964-03-09,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870,37.5974096,127.01998400000001
569,서울번동초등학교,1991-03-25,서울특별시 강북구 번동 236,서울특별시 강북구 오현로 204,37.6290001,127.04003940000001
570,서울오현초등학교,1991-10-02,서울특별시 강북구 번동 248,서울특별시 강북구 월계로 221,37.623419,127.0465747
571,서울삼양초등학교,1959-11-10,서울특별시 강북구 미아동 791-1932,서울특별시 강북구 삼양로49길 17,37.6232938,127.01614860000001
572,서울삼각산초등학교,2002-03-01,서울특별시 강북구 미아동 1353-10,서울특별시 강북구 삼양로19길 141,37.616082399999996,127.01545390000001
573,서울송천초등학교,1966-12-16,서울특별시 강북구 미아동 438,서울특별시 강북구 삼양로20길 29,37.6149061,127.0237355
574,서울송중초등학교,1983-11-18,서울특별시 강북구 미아동 94-1,서울특별시 강북구 오현로 9,37.6170018,127.0314655
575,서울화계초등학교,1967-10-21,서울특별시 강북구 미아동 127-2,서울특별시 강북구 솔매로50가길 25,37.6238858,127.02971480000001
576,서울미양초등학교,1971-07-22,서울특별시 강북구 미아동 837-687,서울특별시 강북구 솔샘로 195,37.621531700000006,127.014132
577,서울수송초등학교,2001-09-01,서울특별시 강북구 번동 456,서울특별시 강북구 한천로124길 14,37.637324,127.03320520000001
578,서울수유초등학교,1967-03-09,서울특별시 강북구 수유동 55-5,서울특별시 강북구 삼양로74길 39,37.6312506,127.0202922
579,서울인수초등학교,1982-10-25,서울특별시 강북구 수유동 551-19,서울특별시 강북구 인수봉로 269,37.643051299999996,127.00913700000001
580,서울우이초등학교,1949-10-02,서울특별시 강북구 수유동 409-6,서울특별시 강북구 삼양로99길 36,37.6387116,127.0150054
581,서울유현초등학교,1974-06-05,서울특별시 강북구 수유동 466-52,서울특별시 강북구 인수봉로37길 24,37.6323474,127.0114196
582,영훈초등학교,1965-09-25,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19,37.614681700000006,127.02809380000001
5848,숭인중학교,1975-03-01,서울특별시 동대문구 답십리동 463-1,서울특별시 동대문구 천호대로47길 34,37.573919599999996,127.04408889999999
5849,장평중학교,1967-10-20,서울특별시 동대문구 장안동 352,서울특별시 동대문구 답십리로72길 158,37.566860999999996,127.070477
5850,전일중학교,1974-03-04,서울특별시 동대문구 전농동 60-1,서울특별시 동대문구 사가정로13길 67,37.5825016,127.05837779999999
5851,전농중학교,1968-03-09,서울특별시 동대문구 전농동 58-1,서울특별시 동대문구 사가정로13길 71,37.5820435,127.05927859999998
5852,동대문중학교,1963-03-18,서울특별시 동대문구 전농동 322-17,서울특별시 동대문구 사가정로 59,37.5745218,127.051996
5853,성일중학교,1969-10-04,서울특별시 동대문구 제기동 271-41,서울특별시 동대문구 왕산로23길 55,37.58185170000001,127.03382909999999
5854,청량중학교,1951-08-30,서울특별시 동대문구 청량리동 14,서울특별시 동대문구 왕산로 301,37.5882175,127.05062420000002
5855,전동중학교,1985-03-05,서울특별시 동대문구 휘경동 49-295,서울특별시 동대문구 장안벚꽃로 291,37.5861924,127.070929992
5856,휘경중학교,1969-11-11,서울특별시 동대문구 휘경동 286-66,서울특별시 동대문구 망우로18나길 20,37.5870914,127.0617463
5857,경희중학교,1960-04-15,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 26,37.5939495,127.0548902
5858,동국대학교사범대학부속중학교,1947-06-24,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 201,37.5780484,127.07517050000001
5859,정화여자중학교,1908-09-01,서울특별시 동대문구 제기동 293,서울특별시 동대문구 홍릉로15길 50,37.5857064,127.0410078
